the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,1,,,0,10,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,32,,,1,1,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,3,,,0,12,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,4,,,0,11,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,8,,,1,5,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,7,,,1,5,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-118.2436849 34.0522342),73,369446,16473,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,6,0.00597687,1,1,9,1,05/31/20 through 06/27/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",-0.388598152,-2,1
POINT (-72.673371 40.909849),3,16375306.48,812592,40.909849,-72.673371,"CitiBike (New York, NY)",2020,41,,,1,1,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,1
POINT (-122.410143 37.773833),42,1144704.533,52868,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,5,0.937808209,4,1,2,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,-4,2
POINT (-82.9987942 39.9611755),58,1641.283333,103,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,12,0.001576877,1,1,8,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,-4,2
POINT (-85.3096801 35.0456297),54,87390,2466,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,41,,,0,13,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,5,,,0,3,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,52,,,0,12,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-118.2436849 34.0522342),73,391461,28365,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,2,0.014928272,1,1,9,1,02/02/20 through 02/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.595152401,3,1
POINT (-97.7492916839957 30.2703327863944),53,,,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,32,,,0,12,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,1
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,6,,,0,11,1,05/31/20 through 06/27/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,7,,,0,7,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-122.410143 37.773833),42,,,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,42,,,1,2,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,9999
POINT (-118.2436849 34.0522342),73,456,30,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,32,,,1,9,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,42,,,0,11,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-79.9849659685496 40.4454577489795),29,376805,7729,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,51,,,0,11,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,31,,,1,10,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-77.0368707 38.9071923),56,4062974.95,195114,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,8,0.057767002,3,0,3,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.389211322,-2,1
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,4,,,1,14,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,31,,,0,7,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,42,,,0,12,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Austin, TX (MetroBike Austin)",,,2
POINT (-82.9987942 39.9611755),58,2802.066667,174,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,10,0.00233959,1,1,8,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,-4,9999
POINT (-93.2650108 44.977753),25,181705.6,8700,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,0.002920646,1,1,10,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",-0.515805877,-3,1
POINT (-122.410143 37.773833),42,911663.5667,52754,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,41,,,1,2,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,31,,,0,11,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-77.0368707 38.9071923),56,172433.4167,9315,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,10,0.12524875,4,0,3,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,-4,9999
POINT (-122.6764816 45.5230622),74,50901.6,2280,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,7,0.025415227,2,1,14,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",-0.699287787,-3,9999
POINT (-87.6297982 41.8781136),60,180045.6,12988,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,11,0.222767268,4,1,4,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",,-4,9999
POINT (-122.410143 37.773833),42,2813996.567,144658,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,6,0.052486008,3,1,2,1,05/31/20 through 06/27/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.599296418,-3,1
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,4,,,1,8,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,,9999
POINT (-85.3096801 35.0456297),54,,,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,32,,,0,13,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,41,,,1,5,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,7,,,1,5,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,51,,,1,4,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,125020,5533,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,2,0.002911973,1,0,12,1,02/02/20 through 02/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.457867921,-2,1
POINT (-118.2436849 34.0522342),73,,,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,42,,,1,9,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-97.7492916839957 30.2703327863944),53,335821,12695,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,9,0.00282111,1,0,12,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",0.293823889,2,1
POINT (-122.6764816 45.5230622),74,74621.96667,5622,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,1,0.057916967,3,1,13,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",-0.236245075,-1,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,32,,,1,6,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,8,,,0,13,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-122.410143 37.773833),42,1113748.567,61694,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,8,0.660556549,4,1,2,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,-4,2
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,52,,,1,1,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,9999
POINT (-72.673371 40.909849),3,51235936.8,2906524,40.909849,-72.673371,"CitiBike (New York, NY)",2020,9,0.645894079,4,1,1,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.039622284,1,1
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,31,,,0,12,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,5,,,1,1,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,3,,,1,8,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,,2
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,31,,,1,1,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,2
POINT (-77.0368707 38.9071923),56,1928688.033,83578,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,42,,,0,3,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Washington, DC Metro (Capital Bikeshare)",,,1
POINT (-97.7492916839957 30.2703327863944),53,252598,8546,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,8,0.002530197,1,0,12,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",0.632473734,3,1
POINT (-97.7492916839957 30.2703327863944),53,217278,7865,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,12,0.004992982,1,0,12,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",0.665255134,3,1
POINT (-93.2650108 44.977753),25,69975.06667,2650,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,6,0.035739332,2,1,10,1,05/31/20 through 06/27/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,-4,2
POINT (-122.410143 37.773833),42,807328.1667,42142,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,4,0.934495299,4,1,2,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,-4,2
POINT (-85.3096801 35.0456297),54,,,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,51,,,0,13,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-122.410143 37.773833),42,830562.3,64688,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,31,,,1,2,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"San Francisco, CA (Bay Wheels)",,,2
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,41,,,1,10,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,3,,,0,11,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,4,,,0,3,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,2
POINT (-118.2436849 34.0522342),73,1712,108,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,9,0.001100996,1,1,9,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",-0.855033557,-4,9999
POINT (-75.1652215 39.9525839),43,,,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,52,,,0,7,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-118.2436849 34.0522342),73,12042,336,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,5,0.005960194,1,1,9,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",-0.428571429,-2,2
POINT (-93.2650108 44.977753),25,228680.0333,12162,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,9,0.123984382,4,1,10,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",-0.229424064,-1,9999
POINT (-122.410143 37.773833),42,1338543.267,75456,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,9,0.593226202,4,1,2,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,-4,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,7,,,0,13,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-85.3096801 35.0456297),54,331849,9004,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,52,,,0,13,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-79.9849659685496 40.4454577489795),29,,,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,52,,,0,11,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-97.7492916839957 30.2703327863944),53,200190,5910,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,4,0.004695257,1,0,12,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.597630719,-3,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,41,,,1,6,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,2
POINT (-118.2436849 34.0522342),73,8845,335,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,31,,,1,9,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-87.6297982 41.8781136),60,1743257.967,115717,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,31,,,1,4,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,1
POINT (-79.9849659685496 40.4454577489795),29,92077,3419,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,3,0.002026707,1,0,11,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",0.048451395,1,1
